time,float,internal
2205,0.8981857766,1035537696958903297
2206,0.3383579231,390100125794632916
2207,0.8283258042,954994632491771590
2208,0.5261480153,606607361420397856
2209,0.9224702408,1063535777976965112
2210,0.2646199139,305085989242547886
2211,0.7200059957,830110395876366327
2212,0.7459102389,859975954916228134
2213,0.7012541713,808491014314424756
2214,0.7751380065,893673276780009545
2215,0.6449065862,743526671713504695
2216,0.8473077007,976879269157415886
2217,0.4786962358,551899184456351491
2218,0.9233207536,1064516352519308481
2219,0.2619582963,302017353108580903
2220,0.715343745,824735186796000810
2221,0.7534201645,868634309669590112
2222,0.6873794148,792494509158987714
2223,0.7950891331,916675359687443303
2224,0.6028128929,694995947523482792
2225,0.8858891835,1021360690319437899
2226,0.3740312909,431228718678439657
2227,0.866287972,998762032119068109
2228,0.4285825498,494122038117214836
2229,0.9061283269,1044694833975337278
2230,0.3147211938,362848832331289296
2231,0.7979855268,920014674157962187
2232,0.5964571156,687668235186018565
2233,0.8905752919,1026763405530471453
2234,0.360568483,415707157879931635
2235,0.8530677526,983520156858773199
2236,0.4637696997,534690059939965765
2237,0.9201432518,1060852942263568125
2238,0.2718746976,313450185453047954
2239,0.7324477317,844454740928533976
2240,0.7250817924,835962391086359107
2241,0.7375512909,850338743981145926
2242,0.7162067216,825730131056599471
2243,0.7520422181,867045645628016913
2244,0.6899564651,795465645832033630
2245,0.7914912031,912527228745500738
2246,0.6106216505,703998832081383907
2247,0.8797225466,1014251042063822320
2248,0.3914999141,451368670052759987
2249,0.8814426061,1016234135597893753
2250,0.3866556917,445783661790164704
2251,0.8774663507,1011649825331553546
2252,0.39782087,458656236040945182
2253,0.886369874,1021914888742595758
2254,0.3726577858,429645175096390712
2255,0.8650006538,997277855237667281
2256,0.4320657341,498137876303732281
2257,0.9079242614,1046765405563835941
2258,0.3093118486,356612281936038908
2259,0.7904607071,911339147711267215
2260,0.6128405373,706557034382304607
2261,0.8778879486,1012135894576105290
2262,0.3966425837,457297764414452089
2263,0.8854738047,1020881791147342305
2264,0.3752167999,432595517535102140
2265,0.867387866,1000030123583234314
2266,0.4255967768,490679676266750483
2267,0.9045173934,1042837554139305362
2268,0.3195530102,368419537347800937
2269,0.8045238704,927552871104555137
2270,0.5818812858,670863447544946120
2271,0.9001931836,1037852079699290424
2272,0.3324280384,383263434197182503
2273,0.8211026594,946666913543684079
2274,0.5435044038,626617914991948736
2275,0.9179972573,1058378779162409897
2276,0.2785296836,321122861841457510
2277,0.7435183261,857218267177232954
2278,0.705585652,813484871579212232
2279,0.7686177968,886155986752218503
2280,0.6580245732,758650681002107619
2281,0.8326044668,959927594582676055
2282,0.5156847941,594544088725793795
2283,0.9240897528,1065402948149626649
2284,0.2595471619,299237504435948433
2285,0.7110750008,819813659853669613
2286,0.7601551729,876399245651089911
2287,0.6745813583,777739354577869292
2288,0.8122289926,936436272177140272
2289,0.564298308,650591654282590925
2290,0.9097031921,1048816372966246583
2291,0.3039301893,350407651094422047
2292,0.7827595285,902460293305818894
2293,0.6291740815,725388328732126172
2294,0.8632620096,995273335034991619
2295,0.4367506357,503539200023990140
2296,0.9101982163,1049387097001283765
2297,0.3024284664,348676282565998907
2298,0.7805723098,899938601836288883
2299,0.6337329623,730644360368831852
2300,0.8588273308,990160498398268867
2301,0.4485989027,517199321912474354
2302,0.9152243306,1055181812336447237
2303,0.2870783944,330978854410688959
2304,0.7572582425,873059312333776840
2305,0.6801273276,784133421905976941
2306,0.8049503396,928044556664298529
2307,0.5809195744,669754669773081288
2308,0.9007724832,1038519966606966723
2309,0.3307112419,381284102612485952
2310,0.8189628706,944199905013759091
2311,0.5485719425,632460389344609782
2312,0.9162708357,1056388350502677526
2313,0.283858788,327266900993824423
2314,0.752147013,867166465924397210
2315,0.6897609702,795240255550393144
2316,0.7917658645,912843891838298728
2317,0.6100289171,703315456929743227
2318,0.8802064584,1014808954389699226
2319,0.3901392813,449799967145626988
2320,0.8803433032,1014966725650557963
2321,0.3897541954,449355993434762912
2322,0.8800296915,1014605156063785132
2323,0.3906365041,450373226107859284
2324,0.8807466154,1015431712959881042
2325,0.3886184551,448046573967306829
2326,0.8790983604,1013531404349927772
2327,0.3932524027,453389151780961680
2328,0.8828383167,1017843280438351995
2329,0.382708846,441233258587044798
2330,0.8740983052,1007766733249584754
2331,0.4071866947,469454296670328837
2332,0.8931270543,1029705387255654014
2333,0.3531691409,407176297351744837
2334,0.8452305857,974484518560096745
2335,0.4840186181,558035473413601676
2336,0.9240550031,1065362884511272379
2337,0.2596562111,299363229565601017
2338,0.7112689936,820037318261251988
2339,0.7598520257,876049740745687485
2340,0.6751646215,778411811324834223
2341,0.8114742148,935566072714856136
2342,0.5660401099,652599815206645224
2343,0.9088632044,1047847933050587884
2344,0.3064742565,353340760870578780
2345,0.7864268104,906688381463264956
2346,0.6214508245,716484019663398419
2347,0.8704238797,1003530409043402374
2348,0.4173087526,481124234880665273
2349,0.8996999831,1037283458215959645
2350,0.333887717,384946329021374622
2351,0.8229048249,948744668850064238
2352,0.5392101541,621666982110828633
2353,0.9193114861,1059893981792080494
2354,0.2744581471,316428699924607455
2355,0.7367842286,849454381421185551
2356,0.7175529476,827282223981429417
2357,0.7498816455,864554674967644750
2358,0.6939689041,800091673018268466
2359,0.7857914378,905955846723563521
2360,0.6227960402,718034947721508542
2361,0.8692081903,1002128814575635928
2362,0.4206356552,484959892485450850
2363,0.9016948129,1039583340345688095
2364,0.3279727261,378126808811964967
2365,0.815504483,940212655543678452
2366,0.5566906085,641820573936663642
2367,0.9131088472,1052742825943210319
2368,0.2935619975,338453939804717829
2369,0.7673183991,884657883195972854
2370,0.660601232,761621366309759225
2371,0.8295668039,956425407689846792
2372,0.5231271706,603124564641849410
2373,0.9230209957,1064170755174073756
2374,0.2628969776,303099578917022501
2375,0.71699398,826637778171931515
2376,0.7507803668,865590830169684435
2377,0.6923040681,798172247888754249
2378,0.7881708379,908699108307441720
2379,0.6177430023,712209191674431657
2380,0.873705366,1007313705166699816
2381,0.4082739078,470707768105505432
2382,0.8938693989,1030561252250372951
2383,0.3510075176,404684115305398025
2384,0.8428645887,971756709764205592
2385,0.4900423332,564980344068849736
2386,0.924633126,1066029414863937154
2387,0.2578408207,297270226892980485
2388,0.7080280479,816300762253393153
2389,0.7648800258,881846630199149744
2390,0.6654027161,767157100652335114
2391,0.8237751835,949748124059919081
2392,0.5371276329,619265998743675602
2393,0.9198996938,1060572139092517607
2394,0.2726317144,314322966327913732
2395,0.7337235519,845925661469814869
2396,0.7228812147,833425297693722991
2397,0.7411986673,854543882727500650
2398,0.7097458507,818281254060636185
2399,0.762224709,878785258400689567
2400,0.6705813473,773127655861764817
2401,0.8173374147,942325881879694460
2402,0.5523987715,636872422727467302
2403,0.9148411644,1054740051708078173
2404,0.2882551909,332335608352954495
2405,0.7591073025,875191133313480524
2406,0.6765946015,780060465968668984
2407,0.8096130829,933420333651522470
2408,0.570317034,657530772929402579
2409,0.9067054045,1045360159196732174
2410,0.3129856416,360847876836851949
2411,0.7955948301,917258388561245529
2412,0.6017076768,693721720041805036
2413,0.8867255294,1022324931522283359
2414,0.3716404502,428472267000192935
2415,0.8640381561,996168170961490713
2416,0.4346620174,501131187048663318
2417,0.9092045077,1048241429001468054
2418,0.3054411823,352149707441302325
2419,0.7849434059,904978132507327070
2420,0.6245868452,720099605331607408
2421,0.8675690366,1000238999034943846
2422,0.4251041123,490111672783155449
2423,0.9042452422,1042523785203510101
2424,0.3203674013,369358466336319140
2425,0.8056088791,928803801010588548
2426,0.5794318882,668039484324067760
2427,0.901655128,1039537586839670730
2428,0.3280906851,378262806294477103
2429,0.8156545935,940385721231517307
2430,0.556340057,641416415611711597
2431,0.9132554525,1052911850395634592
2432,0.2931137446,337937139443673808
2433,0.7666328861,883867540530759531
2434,0.661955545,763182782892564567
2435,0.8279504854,954561919338305025
2436,0.5270593728,607658085136796968
2437,0.9222908243,1063328924798057241
2438,0.265180701,305732532835935276
2439,0.7209816183,831235212156542219
2440,0.7443183602,858140643740242063
2441,0.7041415938,811819985813121323
2442,0.7708069758,888679938272836960
2443,0.6536552529,753613197694617304
2444,0.837643234,965736897691776476
2445,0.5031890721,580137502132894758
2446,0.9249623703,1066409007705921535
2447,0.2568058401,296076975527688129
2448,0.7061694221,814157912674845900
2449,0.7677284267,885130612833073574
2450,0.6597895113,760685516090149243
2451,0.8305290547,957534807355412982
2452,0.5207770128,600415017180345970
2453,0.9234027682,1064610908908464951
2454,0.2617013547,301721119568865791
2455,0.7148908958,824213087241482585
2456,0.7541410407,869465423332542819
2457,0.6860256263,790933697264967027
2458,0.7969595255,918831775296378718
2459,0.5987156487,690272146538746270
2460,0.8889443166,1024883018996308218
2461,0.3652725788,421130611127314186
2462,0.8578395313,989021643139582963
2463,0.4512182184,520219187263515069
2464,0.9161952498,1056301205913600972
2465,0.284091602,327535317179100937
2466,0.7525191855,867595551624619734
2467,0.6890660255,794439038868434030
2468,0.7927399406,913966925119720122
2469,0.6079223105,700886704881889213
2470,0.8819052671,1016767547503657371
2471,0.3853489577,444277100068112173
2472,0.8763640124,1010378915779437727
2473,0.4008954816,462201021815005499
2474,0.8886596894,1024554866172000318
2475,0.3660914896,422074751045108059
2476,0.8586534901,989960073793126543
2477,0.4490603938,517731384910327525
2478,0.9153990791,1055383283631889032
2479,0.2865413387,330359671345438543
2480,0.7564109797,872082484803474156
2481,0.6817376151,785989956985523446
2482,0.8027943252,925558841311138642
2483,0.5857677075,675344186676314936
2484,0.8977824313,1035072671502029836
2485,0.3395458082,391469664068888407
2486,0.8297414736,956626788213319898
2487,0.5227010741,602633308811452112
2488,0.9230932466,1064254054725996216
2489,0.2626707874,302838799449167227
2490,0.716596926,826180006084532270
2491,0.7514173551,866325227681799990
2492,0.6911204601,796807640685567090
2493,0.7898499881,910635036637817421
2494,0.6141518424,708068866172229562
2495,0.8767866205,1010866149681964000
2496,0.3997178178,460843267883428605
2497,0.8877908905,1023553209288182692
2498,0.3685874333,424952378197893107
2499,0.8611037281,992785005794638788
2500,0.442535161,510208303673780182
2501,0.9127818314,1052365802476657762
2502,0.2945612907,339606046421283821
2503,0.7688412658,886413628970376737
2504,0.6575801831,758138334065396182
2505,0.8331233978,960525881363997351
2506,0.5144065667,593070392854757426
2507,0.9242320681,1065567026552057789
2508,0.2591004639,298722496666226948
2509,0.7102794299,818896429066734870
2510,0.761395477,877829218898761619
2511,0.6721878971,774979881714530773
2512,0.8152999139,939976803472556702
2513,0.5571680678,642371047073562733
2514,0.9129077045,1052510924215178472
2515,0.2941767421,339162692067841674
2516,0.76825611,885738990271041807
2517,0.6587430399,759479016763006895
2518,0.8317623949,958956751797782922
2519,0.5177547393,596930573090258151
2520,0.9238336462,1065107677331884419
2521,0.2603506494,300163862466861829
2522,0.7125022985,821459221970697106
2523,0.7579182607,873820261448900757
2524,0.678869232,782682936420356236
2525,0.806621452,929971218071279905
2526,0.5771381552,665394990229837175
2527,0.9029839086,1041069566492997839
2528,0.3241346869,373701850954885470
2529,0.8105641491,934516838409576303
2530,0.5681346643,655014671972172431
2531,0.9078233698,1046649085463837127
2532,0.3096163664,356963366966397543
2533,0.7908900666,911834165528304061
2534,0.6119169859,705492252116001240
2535,0.8786559766,1013021370528561369
2536,0.3944927102,454819129039436855
2537,0.8838123837,1018966303186057408
2538,0.3799458003,438047683735482672
2539,0.8716718598,1004969232107174575
2540,0.413882106,477173580358256009
2541,0.8975597208,1034815903802810936
2542,0.340201193,392225271314506362
2543,0.8305180628,957522134512700130
2544,0.5208038977,600446013361083102
2545,0.923398632,1064606140165618003
2546,0.2617143141,301736060827910447
2547,0.7149137481,824239434090294717
2548,0.7541046993,869423524540048567
2549,0.6860939666,791012488331312831
2550,0.7968654316,918723292408095004
2551,0.5989223874,690510499970756086
2552,0.8887931367,1024708720490802444
2553,0.3657076183,421632177487740792
2554,0.858272558,989520888888350804
2555,0.4500708646,518896378373552235
2556,0.9157762013,1055818075902899007
2557,0.2853815566,329022533570600657
2558,0.7545740178,869964611954470421
2559,0.685210657,789994101619614085
2560,0.7980789464,920122379678477860
2561,0.5962510843,687430697278953966
2562,0.8907221964,1026932774889702136
2563,0.3601438113,415217544816541607
2564,0.852628912,983014208094842478
2565,0.4649155466,536011131454074222
2566,0.9204456002,1061201526255592066
2567,0.27093434,312366026927730423
2568,0.7308570166,842620771254200866
2569,0.7278086401,839106232462716654
2570,0.7329819269,845070625961910874
2571,0.7241618605,834901781791316081
2572,0.7390804031,852101690359080466
2573,0.7135100752,822621109418298042
2574,0.7563297569,871988841259976988
2575,0.6818917063,786167611965547285
2576,0.8025870066,925319819239771821
2577,0.5862320827,675879574825940055
2578,0.8974869033,1034731950899232935
2579,0.3404153984,392472233263028176
2580,0.8307711932,957813974043711184
2581,0.5201845457,599731949079703054
2582,0.9234925612,1064714433184123614
2583,0.2614199872,301396724934363832
2584,0.7143944367,823640708792801036
2585,0.7549295945,870374563921333468
2586,0.6845403369,789221275190100073
2587,0.798995997,921179667038015125
2588,0.594225157,685094962054640603
2589,0.8921499932,1028578912534753904
2590,0.3560080164,410449297900687194
2591,0.848285342,978006412857898583
2592,0.476180086,548998261186400122
2593,0.9229006633,1064032021305275309
2594,0.2632736073,303533803459499764
2595,0.7176542755,827399047107637013
2596,0.7497184805,864366558574743527
2597,0.6942705178,800439410020553481
2598,0.7853581738,905456327436438275
2599,0.6237116367,719090558634759868
2600,0.8683730945,1001166014658070713
2601,0.4229146741,487587422326157130
2602,0.9030140543,1041104322205996746
2603,0.3240447864,373598202729543833
2604,0.8104471224,934381915788644797
2605,0.5684035615,655324689305206757
2606,0.9076875253,1046492467362398908
2607,0.3100262624,357435944908349454
2608,0.7914669224,912499234992009920
2609,0.6106740227,704059213069804642
2610,0.8796796646,1014201602473335542
2611,0.3916204035,451507584829803675
2612,0.8815392933,1016345608430967561
2613,0.3863827403,445468970300705017
2614,0.8772371377,1011385560698132671
2615,0.3984609252,459394169371585953
2616,0.8868523202,1022471111420103752
2617,0.3712775446,428053865335432814
2618,0.8636929591,995770185867316651
2619,0.4355914967,502202803753322221
2620,0.9096507154,1048755871457833272
2621,0.3040892781,350591068039531484
2622,0.7829902595,902726308031626868
2623,0.6286910983,724831486965691898
2624,0.8637228245,995804618413230296
2625,0.4355111156,502110130677067113
2626,0.90961238,1048711673783304649
2627,0.3042054831,350725043277015941
2628,0.7831586765,902920479600482337
2629,0.6283383066,724424745865450648
2630,0.8640583325,996191432778119215
2631,0.434607663,501068520714742559
2632,0.9091782164,1048211117158965480
2633,0.3055207929,352241492187783547
2634,0.7850580006,905110251206317423
2635,0.6243451644,719820966307928195
2636,0.8677916364,1000495639071760388
2637,0.4244984552,489413397719480712
2638,0.9039082119,1042135215729655417
2639,0.3213751784,370520354257486967
2640,0.8069447405,930343944396921715
2641,0.5764042271,664548828821669577
2642,0.9034008581,1041550276555214122
2643,0.3228906665,372267593050929017
2644,0.8089394508,932643688705689480
2645,0.5718587383,659308237015611746
2646,0.9058943904,1044425123578609930
2647,0.3154240523,363659172917407679
2648,0.7989473622,921123594934776970
2649,0.5943327561,685219015439182173
2650,0.8920749251,1028492364919731889
2651,0.3562258364,410700427247095363
2652,0.8485172625,978273798998461877
2653,0.4755821556,548308894357491266
2654,0.9227939448,1063908983316116451
2655,0.2636075368,303918797946387648
2656,0.7182388324,828072995266943159
2657,0.7487757046,863279611951253506
2658,0.6960094006,802444205334437420
2659,0.7828471651,902561331435791175
2660,0.6289906805,725176881714449404
2661,0.8634371961,995475311260268701
2662,0.4362795966,502996128962780915
2663,0.9099769277,1049131968657277712
2664,0.3030999993,349450507293240289
2665,0.781552442,901068617415412406
2666,0.6316944228,728294084379052703
2667,0.8608293423,992468660555726731
2668,0.4432680872,511053310005419128
2669,0.9130915132,1052722841296512515
2670,0.2936149862,338515031697244225
2671,0.7673993365,884751197711549604
2672,0.6604411008,761436747681818516
2673,0.8297570167,956644708151324947
2674,0.5226631468,602589581574825871
2675,0.9230996126,1064261394238471316
2676,0.262650856,302815820069896788
2677,0.7165619202,826139647172778058
2678,0.7514734585,866389910414496830
2679,0.6910160688,796687285782897172
2680,0.7899975874,910805207055363065
2681,0.6138351775,707703776427353176
2682,0.8770537437,1011174121856781705
2683,0.398972755,459984269014639837
2684,0.8872359344,1022913388378262777
2685,0.3701788252,426787128160646250
2686,0.8626419116,994558410605011215
2687,0.4384161227,505459375878210043
2688,0.9109674764,1050273993573524913
2689,0.3000912133,345981613125012656
2690,0.7771349649,895975612968156102
2691,0.6408259816,738822054936675338
2692,0.8516217587,981853039417310608
2693,0.4675399135,539036820587960581
2694,0.9211014683,1061957690743133189
2695,0.2688921475,310011539298942533
2696,0.7273798939,838611921738013872
2697,0.7337040202,845903142886297658
2698,0.7229149945,833464243178961237
2699,0.7411429493,854479644253666523
2700,0.7098452886,818395898151115393
2701,0.762070333,878607274915911738
2702,0.6708808201,773472924538701021
2703,0.8169590577,941889665973887931
2704,0.5532867363,637896176505310078
2705,0.9144939378,1054339726738084226
2706,0.2893206694,333564021487580213
2707,0.7607726127,877111105351527353
2708,0.6733912844,776367292837395062
2709,0.8137612112,938202799991436492
2710,0.5607494387,646500086588990277
2711,0.9113451711,1050709445852191786
2712,0.2989420559,344656724835321652
2713,0.7754301015,894010039300923346
2714,0.6443115591,742840652108749851
2715,0.8479444435,977613383632952763
2716,0.4770582577,550010724202465312
2717,0.9230526029,1064207195761553647
2718,0.2627980322,302985502666778266
2719,0.7168203379,826437582513312213
2720,0.751059082,865912166819096788
2721,0.6917865483,797575588082778634
2722,0.7889063037,909547042608276252
2723,0.6161726465,710398694715008028
2724,0.8750644899,1008880668379180469
2725,0.404508525,466366577275554599
2726,0.8912610994,1027554087662962992
2727,0.3585845829,413419876839010631
2728,0.8510062153,981143366147584039
2729,0.4691401563,540881774867276196
2730,0.9214763792,1062389933534757083
2731,0.2677233487,308664005955399940
2732,0.7253759618,836301545279847438
2733,0.7370610006,849773477826711234
2734,0.7170677033,826722775436558532
2735,0.750661965,865454322163373022
2736,0.6925237434,798425516192864982
2737,0.7878580505,908338488964805862
2738,0.6184096483,712977782162952791
2739,0.8731228742,1006642137846705758
2740,0.4098834867,472563486232712898
2741,0.8949523519,1031809812141481978
2742,0.3478467669,401040017868105727
2743,0.8393427565,967696313742662591
2744,0.4989320263,575229462433261549
2745,0.9249957799,1066447526316000295
2746,0.2567007722,295955840463371944
2747,0.7059802972,813939866465920694
2748,0.7680168335,885463123263169183
2749,0.6592178147,760026394808638796
2750,0.8312038437,958312786070294110
2751,0.5191248516,598510204973876947
2752,0.9236466882,1064892129474474937
2753,0.2609368893,300839750976842571
2754,0.7135406676,822656380103768407
2755,0.7562814181,871933110481990956
2756,0.6819833885,786273314378015174
2757,0.8024635714,925177508080966299
2758,0.5865084156,676198164986820290
2759,0.8973102879,1034528327233601072
2760,0.34093478,393071039477794289
2761,0.8313835464,958519969169891836
2762,0.5186842973,598002280409769075
2763,0.923708319,1064963184997630669
2764,0.2607436634,300616976739495833
2765,0.7131987,822262118278451963
2766,0.756821363,872555624537415957
2767,0.6809583138,785091483713481705
2768,0.8038401281,926764569923806628
2769,0.5834203533,672637871560616449
2770,0.8992518652,1036766813465579058
2771,0.335212408,386473593850869734
2772,0.8245266833,950614544292279358
2773,0.5353249978,617187701883510558
2774,0.9203829348,1061129277969767156
2775,0.2711292962,312590796082921935
2776,0.7311873434,843001612141826653
2777,0.7272439253,838455160541155722
2778,0.7339327342,846166832170169419
2779,0.7225192608,833007993215741917
2780,0.7417951608,855231592895223563
2781,0.7086798708,817052262924453130
2782,0.7638750326,880687951961247346
2783,0.6673688785,769423931476128821
2784,0.8213543365,946957077500716081
2785,0.5429061444,625928168894507887
2786,0.9181885323,1058599304114562385
2787,0.2779379005,320440582465866136
2788,0.7425471687,856098599004026428
2789,0.7073322225,815498530218211405
2790,0.7659493932,883079526864759607
2791,0.6633024049,764735606715716637
2792,0.8263296008,952693166653103382
2793,0.5309832691,612182029508061199
2794,0.921448137,1062357372570418960
2795,0.2678114308,308765557765314448
2796,0.7255273329,836476064229858354
2797,0.7368084619,849482320499416179
2798,0.7175104838,827233266531479837
2799,0.7499500009,864633483473461465
2800,0.693842489,799945926372977291
2801,0.785972831,906164978898874220
2802,0.6224122977,717592522791935346
2803,0.8695563486,1002530213817699299
2804,0.4196839892,483862696239271686
2805,0.9011325521,1038935097804534797
2806,0.3296428999,380052388161278364
2807,0.8176202963,942652022180103108
2808,0.5517341854,636106207122680074
2809,0.915097224,1055035268405052801
2810,0.28746889,331429065174985627
2811,0.7578729509,873768022885165739
2812,0.6789557024,782782629931054125
2813,0.8065069694,929839228622758380
2814,0.5773978676,665694418214014047
2815,0.9028354094,1040898358576858082
2816,0.324577442,374212312745851549
2817,0.8111396267,935180318842145921
2818,0.566810891,653488465298746608
2819,0.9084843279,1047411118249951950
2820,0.3076200492,354661770018209497
2821,0.7880628318,908574585786789014
2822,0.6179732782,712474681729869557
2823,0.8735045308,1007082157951683190
2824,0.4088291522,471347921276888531
2825,0.8942451431,1030994455858170617
2826,0.3499118385,403420883272563119
2827,0.8416521119,970358819239773565
2828,0.4931131873,568520797884369048
2829,0.9248245157,1066250072140334507
2830,0.2572392842,296576702557320006
2831,0.706948769,815056438385244288
2832,0.766537166,883757182763397556
2833,0.6621443748,763400488881891595
2834,0.8277240463,954300852911693609
2835,0.527608713,608291431182757224
2836,0.9221797082,1063200816678969471
2837,0.2655278878,306132811902623711
2838,0.7215844658,831930248010397900
2839,0.7433312007,857002526344505855
2840,0.705922729,813873494871785311
2841,0.7681045698,885564276306940695
2842,0.6590437767,759825742655065785
2843,0.8314087852,958549067603062509
2844,0.5186224032,597930921401813061
2845,0.9237168626,1064973035023425009
2846,0.2607168754,300586092247874891
2847,0.7131512692,822207434320927090
2848,0.7568961848,872641888200762222
2849,0.6808160959,784927517630373164
2850,0.804030496,926984049235626182
2851,0.5829921927,672144235963474847
2852,0.899515495,1037070757944686336
2853,0.3344332662,385575304412691814
2854,0.8235743296,949516555225938960
2855,0.537608717,619820650839824153
2856,0.9197666623,1060418764201932664
2857,0.2730450121,314799466149266276
2858,0.7344183038,846726655816957563
2859,0.7216778177,832037875467344905
2860,0.743178097,856826009732856717
2861,0.7061983287,814191239670996706
2862,0.7676843222,885079763812828372
2863,0.6598768835,760786249380868784
2864,0.8304257139,957415663478254843
2865,0.5210297362,600706387421222793
2866,0.9233636757,1064565838311084592
2867,0.2618238329,301862327365907000
2868,0.7151068197,824462030488343543
2869,0.7537975077,869069356731024191
2870,0.6866712528,791678053995138078
2871,0.7960692204,917805323404279753
2872,0.6006691618,692524393808764512
2873,0.8875031635,1023221482584152748
2874,0.3694128037,425903965440302651
2875,0.8619038414,993707473632996128
2876,0.4403947555,507740584123841266
2877,0.9118546949,1051296886781755840
2878,0.2973901282,342867474045810568
2879,0.7731121874,891337666354889091
2880,0.6490160124,748264517527327823
2881,0.8428386438,971726797329689791
2882,0.490108158,565056234965091724
2883,0.9246379604,1066034988532889734
2884,0.2578256295,297252712736199405
2885,0.7080008249,816269376286608076
2886,0.7649219303,881894942832162508
2887,0.6653205721,767062394980671077
2888,0.8238757013,949864013133147357
2889,0.5368867614,618988292798651883
2890,0.9199656573,1060648189770667091
2891,0.2724267328,314086638708743969
2892,0.7333785099,845527855029880834
2893,0.7234775432,834112817664394584
2894,0.7402138144,853408424654983846
2895,0.7115000964,820303761708432511
2896,0.7594905241,875632957746977836
2897,0.6758592713,779212687962259822
2898,0.8105720118,934525903425542189
2899,0.5681165943,654993838718073807
2900,0.9078324794,1046659588125077226
2901,0.3095888742,356931670705225997
2902,0.7908513318,911789507378763172
2903,0.6120003603,705588376245142526
2904,0.8785869014,1012941732246899584
2905,0.394686245,455042259469351189
2906,0.8839633482,1019140353370339800
2907,0.3795169449,437553247157312020
2908,0.8712901837,1004529189563593130
2909,0.4149313181,478383239515667627
2910,0.8982242816,1035582090217017450
2911,0.3382444597,389969311416705032
2912,0.8281900372,954838103776742742
2913,0.5264778081,606987586670282695
2914,0.922406025,1063461742209624507
2915,0.2648206551,305317428174341109
2916,0.7203555003,830513347232968946
2917,0.7453407779,859319411146103255
2918,0.7022892399,809684367154677136
2919,0.7735925346,891891468978921705
2920,0.6480443625,747144281441641658
2921,0.8439066069,972958075010478577
2922,0.4873945091,561927610796607697
2923,0.9244120759,1065774561445489165
2924,0.2585352423,298070840559868392
2925,0.7092706519,817733387207812831
2926,0.7629614387,879634649835214289
2927,0.6691497425,771477127984765687
2928,0.819136949,944400603727104143
2929,0.5481609488,631986545837305650
2930,0.9164179351,1056557944636861591
2931,0.2834055822,326744390208630717
2932,0.7514213752,866329862499679983
2933,0.6911129807,796799017591595754
2934,0.7898605658,910647231966869524
2935,0.6141291538,708042708056679954
2936,0.8768057841,1010888243864467443
2937,0.3996643839,460781662853385252
2938,0.8877512273,1023507480745863521
2939,0.3687012471,425083596516956143
2940,0.8612143587,992912554184347802
2941,0.4422394922,509867420791139788
2942,0.9126557779,1052220472587752370
2943,0.2949462733,340049901218690747
2944,0.769425986,887087765407377021
2945,0.6564156609,756795731466570216
2946,0.8344763217,962085696417932327
2947,0.5110646837,589217464112114901
2948,0.9245470193,1065930140529638115
2949,0.2581113652,297582143529386856
2950,0.7085125869,816859397747769392
2951,0.7641332541,880985660980403848
2952,0.6668644092,768842318008322659
2953,0.8219781951,947676337452197871
2954,0.5414211549,624216092590168047
2955,0.9186518653,1059133490767533678
2956,0.276503278,318786575272996434
2957,0.7401820964,853371856270313796
2958,0.7115564741,820368760727538457
2959,0.7594022756,875531214177167995
2960,0.6760286998,779408025783669323
2961,0.8103514183,934271576415790648
2962,0.5686233896,655578133835308897
2963,0.9075760725,1046363971056918820
2964,0.310362457,357823550841489465
2965,0.7919391284,913043651455282468
2966,0.6096547177,702884034392217756
2967,0.8805106187,1015159627332981157
2968,0.3892831755,448812944428824216
2969,0.8796446037,1014161179980386022
2970,0.3917189072,451621151815360198
2971,0.8816182582,1016436648786069046
2972,0.3861597684,445211901203079167
2973,0.8770494862,1011169213217597289
2974,0.3989846344,459997965011094701
2975,0.8872448149,1022923626925312095
2976,0.3701533774,426757788797563876
2977,0.862617462,994530222200195565
2978,0.4384817321,505535018326037885
2979,0.91099736,1050308447039614341
2980,0.3000003291,345876830835817540
2981,0.7770004871,895820570670627962
2982,0.6411017015,739139938341047031
2983,0.8513341463,981521444929973404
2984,0.4682879752,539899276908915800
2985,0.9212790857,1062162469622295596
2986,0.2683385483,309373282839947119
2987,0.7264319956,837519069397554278
2988,0.73529564,847738155613174211
2989,0.7201530586,830279947901131427
2990,0.7456707339,859699824438378384
2991,0.7016897949,808993254123389513
2992,0.7744885385,892924491127684304
2993,0.6462273562,745049415856489547
2994,0.8458849731,975238975886404723
2995,0.482345266,556106229786119589
2996,0.9238467484,1065122783140597232
2997,0.2603095555,300116484344672201
2998,0.7124294159,821375194158979866
2999,0.75803285,873952373952635255
3000,0.6786504788,782430731126135520
3001,0.8069108238,930304841017562731
3002,0.5764812611,664637642981579079
3003,0.9033572818,1041500036489254955
3004,0.323020742,372417559904915960
3005,0.8091098663,932840164448447019
3006,0.5714690351,658858939730679397
3007,0.906101055,1044663391662522761
3008,0.3148031526,362943324301406276
3009,0.7980978725,920144199963203282
3010,0.5962093362,687382564911595733
3011,0.8907519254,1026967050119649964
3012,0.3600578512,415118439557207202
3013,0.8525399215,982911608993692769
3014,0.465147734,536278825301422174
3015,0.9205056823,1061270796284774533
3016,0.2707473931,312150491864172341
3017,0.7305399963,842255271724125561
3018,0.7283498474,839730201910915351
3019,0.7320684847,844017498810847474
3020,0.7257336082,836713883486754333
3021,0.7364640511,849085241895261558
3022,0.7181135844,827928594170226731
